Item_ID,SKU_Code,Category,Supplier,Daily_Demand,Lead_Time_Days,Current_Inventory,Safety_Stock,Reorder_Point,Unit_Cost,Stockout_Risk_Score,Warehouse
1783,SKU-01783,Clothing,Supplier_A,190,9,60,22,392,990.01,0.318,WH3
1784,SKU-01784,Beauty,Supplier_A,95,5,227,166,207,1768.58,0.898,WH2
1785,SKU-01785,Home,Supplier_A,20,4,79,89,105,1485.01,0.331,WH2
1786,SKU-01786,Grocery,Supplier_C,160,2,384,282,384,663.65,0.531,WH1
1787,SKU-01787,Grocery,Supplier_A,102,3,259,157,191,820.75,0.033,WH1
1788,SKU-01788,Electronics,Supplier_C,115,4,627,215,198,1351.99,0.985,WH1
1789,SKU-01789,Beauty,Supplier_C,5,4,179,123,275,1794.18,0.825,WH1
1790,SKU-01790,Home,Supplier_A,45,7,416,15,74,398.48,0.634,WH1
1791,SKU-01791,Grocery,Supplier_B,52,11,519,287,227,1053.59,0.061,WH3
1792,SKU-01792,Beauty,Supplier_C,163,9,228,241,144,281.63,0.075,WH3
1793,SKU-01793,Electronics,Supplier_A,168,7,152,146,102,594.94,0.545,WH1
1794,SKU-01794,Clothing,Supplier_C,112,3,400,169,353,1387.66,0.285,WH3
1795,SKU-01795,Beauty,Supplier_B,165,3,452,298,119,201.58,0.623,WH1
1796,SKU-01796,Beauty,Supplier_B,165,8,628,214,225,1341.6,0.598,WH1
1797,SKU-01797,Clothing,Supplier_A,107,2,750,167,181,1806.58,0.839,WH2
1798,SKU-01798,Beauty,Supplier_C,132,2,408,115,388,1940.27,0.281,WH1
1799,SKU-01799,Electronics,Supplier_C,155,8,602,91,387,472.43,0.578,WH2
1800,SKU-01800,Electronics,Supplier_C,192,10,451,279,380,1510.35,0.777,WH3
1801,SKU-01801,Clothing,Supplier_C,34,6,293,58,262,1856.42,0.491,WH1
1802,SKU-01802,Home,Supplier_A,49,12,370,215,260,228.17,0.831,WH2
1803,SKU-01803,Grocery,Supplier_B,84,2,153,227,394,857.35,0.131,WH2
1804,SKU-01804,Home,Supplier_A,43,6,85,173,113,1842.85,0.734,WH3
1805,SKU-01805,Beauty,Supplier_C,49,12,658,288,84,445.44,0.943,WH2
1806,SKU-01806,Grocery,Supplier_C,82,2,224,240,61,1870.83,0.332,WH1
1807,SKU-01807,Clothing,Supplier_B,85,11,317,208,395,1078.02,0.366,WH1
1808,SKU-01808,Clothing,Supplier_C,144,13,136,223,360,244.79,0.084,WH2
1809,SKU-01809,Grocery,Supplier_A,97,10,286,293,297,927.26,0.641,WH1
1810,SKU-01810,Electronics,Supplier_A,36,5,168,285,161,686.21,0.552,WH1
1811,SKU-01811,Grocery,Supplier_B,188,10,213,194,374,600.3,0.04,WH2
1812,SKU-01812,Beauty,Supplier_A,28,3,699,219,140,1105.88,0.752,WH3
1813,SKU-01813,Electronics,Supplier_A,120,8,198,130,343,993.01,0.829,WH3
1814,SKU-01814,Clothing,Supplier_A,17,13,167,225,78,989.84,0.907,WH1
1815,SKU-01815,Grocery,Supplier_A,152,14,484,106,61,221.88,0.546,WH2
1816,SKU-01816,Home,Supplier_C,83,3,588,128,196,1614.52,0.453,WH1
1817,SKU-01817,Home,Supplier_A,60,13,24,291,186,988.81,0.876,WH1
1818,SKU-01818,Beauty,Supplier_B,57,5,545,115,387,1650.77,0.399,WH2
1819,SKU-01819,Home,Supplier_B,72,7,299,151,206,1657.96,0.655,WH3
1820,SKU-01820,Grocery,Supplier_A,186,3,518,277,308,668.41,0.615,WH1
1821,SKU-01821,Grocery,Supplier_B,38,3,455,176,136,58.48,0.372,WH3
1822,SKU-01822,Home,Supplier_A,32,3,235,169,207,1826.93,0.087,WH1
1823,SKU-01823,Grocery,Supplier_B,54,4,706,240,235,1533.35,0.021,WH2
1824,SKU-01824,Beauty,Supplier_B,134,6,534,23,393,259.14,0.428,WH2
1825,SKU-01825,Electronics,Supplier_A,115,10,156,202,358,1418.37,0.481,WH3
1826,SKU-01826,Beauty,Supplier_A,98,7,631,164,278,89.05,0.823,WH1
1827,SKU-01827,Beauty,Supplier_C,158,13,614,110,53,104.13,0.414,WH2
1828,SKU-01828,Grocery,Supplier_A,183,10,299,69,106,1075.36,0.281,WH1
1829,SKU-01829,Electronics,Supplier_A,51,11,151,52,77,237.27,0.462,WH1
1830,SKU-01830,Grocery,Supplier_C,30,14,412,202,65,1930.46,0.238,WH3
1831,SKU-01831,Clothing,Supplier_A,88,6,500,118,62,1792.97,0.091,WH1
1832,SKU-01832,Grocery,Supplier_A,110,12,532,102,249,1317.13,0.113,WH1
1833,SKU-01833,Grocery,Supplier_C,96,7,647,225,233,174.23,0.319,WH3
1834,SKU-01834,Grocery,Supplier_A,124,11,438,172,358,683.43,0.013,WH2
1835,SKU-01835,Electronics,Supplier_A,79,13,221,243,353,774.86,0.22,WH1
1836,SKU-01836,Grocery,Supplier_C,126,9,671,176,330,987.72,0.788,WH1
1837,SKU-01837,Electronics,Supplier_C,193,4,677,157,371,379.36,0.235,WH2
1838,SKU-01838,Home,Supplier_B,155,3,481,37,207,1176.15,0.111,WH3
1839,SKU-01839,Clothing,Supplier_A,169,4,797,268,308,899.75,0.949,WH2
1840,SKU-01840,Electronics,Supplier_B,45,10,221,95,206,1897.23,0.622,WH1
1841,SKU-01841,Home,Supplier_B,56,7,171,117,143,1875.58,0.06,WH1
1842,SKU-01842,Electronics,Supplier_C,86,11,241,126,316,1152.67,0.062,WH3
1843,SKU-01843,Electronics,Supplier_A,181,13,98,24,70,1306.48,0.612,WH3
1844,SKU-01844,Clothing,Supplier_A,159,5,219,220,176,318.7,0.54,WH2
1845,SKU-01845,Beauty,Supplier_C,138,11,781,40,396,485.48,0.068,WH3
1846,SKU-01846,Beauty,Supplier_B,78,4,118,291,399,1806.4,0.224,WH2
1847,SKU-01847,Electronics,Supplier_C,70,14,232,194,161,1413.37,0.929,WH2
1848,SKU-01848,Grocery,Supplier_A,28,3,162,75,283,419.39,0.572,WH1
1849,SKU-01849,Home,Supplier_C,170,5,721,72,83,1161.91,0.44,WH2
1850,SKU-01850,Grocery,Supplier_A,32,10,408,237,129,1872.78,0.25,WH2
1851,SKU-01851,Grocery,Supplier_B,160,5,393,110,132,723.08,0.134,WH3
1852,SKU-01852,Electronics,Supplier_A,121,14,71,148,78,412.35,0.403,WH3
1853,SKU-01853,Electronics,Supplier_B,118,13,643,128,180,1886.95,0.922,WH1
1854,SKU-01854,Electronics,Supplier_B,198,6,154,66,60,949.47,0.049,WH1
1855,SKU-01855,Electronics,Supplier_A,65,9,430,140,111,863.62,0.991,WH1
1856,SKU-01856,Beauty,Supplier_A,178,3,489,46,82,571.76,0.208,WH2
1857,SKU-01857,Electronics,Supplier_B,73,13,131,120,185,1788.59,0.409,WH3
1858,SKU-01858,Beauty,Supplier_C,118,12,544,162,137,1698.95,0.045,WH2
1859,SKU-01859,Beauty,Supplier_A,79,4,764,259,66,835.83,0.585,WH1
1860,SKU-01860,Electronics,Supplier_B,175,7,63,251,140,109.7,0.484,WH3
1861,SKU-01861,Clothing,Supplier_B,63,13,416,217,348,920.97,0.667,WH2
1862,SKU-01862,Home,Supplier_C,134,8,604,179,302,402.67,0.543,WH3
1863,SKU-01863,Grocery,Supplier_A,19,5,280,266,122,328.33,0.398,WH2
1864,SKU-01864,Beauty,Supplier_B,109,2,762,288,255,816.53,0.738,WH1
1865,SKU-01865,Home,Supplier_C,169,8,564,122,310,243.2,0.025,WH2
1866,SKU-01866,Clothing,Supplier_B,152,13,407,184,227,1917.06,0.541,WH2
1867,SKU-01867,Grocery,Supplier_A,102,10,495,98,361,142.7,0.114,WH1
1868,SKU-01868,Grocery,Supplier_C,39,2,429,144,362,832.67,0.436,WH1
1869,SKU-01869,Beauty,Supplier_B,166,2,599,215,269,367.27,0.791,WH2
1870,SKU-01870,Electronics,Supplier_C,35,2,35,82,222,1393.18,0.142,WH2
1871,SKU-01871,Clothing,Supplier_A,131,11,681,268,214,203.68,0.936,WH2
1872,SKU-01872,Beauty,Supplier_C,23,8,121,157,377,1116.27,0.889,WH1
1873,SKU-01873,Clothing,Supplier_A,28,12,205,234,384,1557.55,0.415,WH1
1874,SKU-01874,Electronics,Supplier_B,88,10,44,114,269,1902.62,0.006,WH1
1875,SKU-01875,Electronics,Supplier_A,171,4,91,53,341,1412.13,0.79,WH3
1876,SKU-01876,Beauty,Supplier_B,96,9,612,35,210,244.01,0.881,WH3
1877,SKU-01877,Electronics,Supplier_B,186,10,592,270,297,222.62,0.175,WH1
1878,SKU-01878,Home,Supplier_A,171,4,37,68,120,1476.62,0.916,WH3
1879,SKU-01879,Grocery,Supplier_B,149,13,773,70,141,469.89,0.914,WH3
1880,SKU-01880,Beauty,Supplier_C,151,13,589,79,370,922.12,0.471,WH2
1881,SKU-01881,Clothing,Supplier_B,122,4,351,280,294,1954.41,0.798,WH2
1882,SKU-01882,Home,Supplier_A,180,2,588,266,73,1648.82,0.445,WH2
1883,SKU-01883,Beauty,Supplier_C,167,3,116,134,94,1700.86,0.564,WH3
1884,SKU-01884,Electronics,Supplier_C,164,8,746,28,238,1728.5,0.32,WH3
1885,SKU-01885,Electronics,Supplier_B,179,4,31,128,335,1258.11,0.159,WH2
1886,SKU-01886,Electronics,Supplier_B,51,8,30,75,370,1500.67,0.747,WH2
1887,SKU-01887,Electronics,Supplier_A,196,6,182,254,390,749.97,0.001,WH1
1888,SKU-01888,Clothing,Supplier_C,178,11,302,66,132,1996.97,0.58,WH3
1889,SKU-01889,Home,Supplier_A,107,9,748,53,271,595.26,0.865,WH2
1890,SKU-01890,Grocery,Supplier_B,125,6,260,21,392,1200.51,0.221,WH2
1891,SKU-01891,Clothing,Supplier_C,167,4,64,245,268,600.02,0.333,WH2
1892,SKU-01892,Clothing,Supplier_A,98,10,612,33,267,268.54,0.587,WH3
1893,SKU-01893,Grocery,Supplier_A,149,8,274,266,239,1156.79,0.247,WH2
1894,SKU-01894,Grocery,Supplier_A,46,6,86,293,116,739.03,0.847,WH2
1895,SKU-01895,Electronics,Supplier_A,115,8,633,260,80,1187.28,0.367,WH2
1896,SKU-01896,Clothing,Supplier_A,33,12,622,103,371,1139.42,0.582,WH2
1897,SKU-01897,Beauty,Supplier_C,128,11,61,31,299,1107.4,0.226,WH2
1898,SKU-01898,Grocery,Supplier_A,21,10,403,166,103,290.44,0.041,WH1
1899,SKU-01899,Grocery,Supplier_C,18,6,608,98,59,908.35,0.174,WH2
1900,SKU-01900,Home,Supplier_A,156,8,253,211,215,1633.41,0.046,WH1
1901,SKU-01901,Beauty,Supplier_B,189,12,733,206,388,664.53,0.469,WH3
1902,SKU-01902,Beauty,Supplier_B,54,10,504,54,334,915.47,0.587,WH3
1903,SKU-01903,Grocery,Supplier_A,61,2,752,88,202,1012.97,0.045,WH3
1904,SKU-01904,Electronics,Supplier_B,193,5,793,48,81,1732.33,0.09,WH3
1905,SKU-01905,Home,Supplier_C,108,2,58,293,66,1328.42,0.486,WH3
1906,SKU-01906,Beauty,Supplier_A,43,9,30,164,350,245.39,0.799,WH2
1907,SKU-01907,Grocery,Supplier_C,187,4,643,158,354,1737.08,0.628,WH2
1908,SKU-01908,Beauty,Supplier_A,100,3,428,61,392,1672.53,0.105,WH3
1909,SKU-01909,Home,Supplier_B,40,5,127,260,195,1519.61,0.888,WH2
1910,SKU-01910,Home,Supplier_C,118,12,113,156,124,958.81,0.917,WH1
1911,SKU-01911,Clothing,Supplier_B,41,4,103,267,173,1527.21,0.325,WH1
1912,SKU-01912,Grocery,Supplier_B,18,12,77,282,101,983.55,0.616,WH2
1913,SKU-01913,Home,Supplier_A,159,6,312,134,239,1486.42,0.492,WH3
1914,SKU-01914,Clothing,Supplier_C,127,14,35,213,190,1766.21,0.942,WH3
1915,SKU-01915,Clothing,Supplier_B,87,9,496,265,137,1786.56,0.509,WH1
1916,SKU-01916,Beauty,Supplier_A,163,11,624,140,133,936.43,0.96,WH2
1917,SKU-01917,Beauty,Supplier_A,77,9,184,30,292,1725.72,0.199,WH1
1918,SKU-01918,Clothing,Supplier_A,106,12,456,87,155,247.84,0.346,WH2
1919,SKU-01919,Beauty,Supplier_B,85,8,746,60,141,248.55,0.781,WH3
1920,SKU-01920,Home,Supplier_A,87,9,675,275,70,1119.12,0.784,WH1
1921,SKU-01921,Electronics,Supplier_C,48,14,422,125,55,1321.1,0.732,WH2
1922,SKU-01922,Home,Supplier_C,72,14,405,64,270,348.34,0.86,WH3
1923,SKU-01923,Clothing,Supplier_B,52,6,157,60,358,970.75,0.703,WH2
1924,SKU-01924,Clothing,Supplier_C,61,11,735,282,136,234.01,0.636,WH3
1925,SKU-01925,Home,Supplier_A,79,11,741,263,229,1224.09,0.459,WH2
1926,SKU-01926,Beauty,Supplier_B,26,12,550,70,391,1717.43,0.467,WH1
1927,SKU-01927,Beauty,Supplier_A,136,13,312,234,295,1488.4,0.406,WH2
1928,SKU-01928,Clothing,Supplier_B,50,12,494,112,223,787.67,0.62,WH1
1929,SKU-01929,Grocery,Supplier_B,191,14,481,57,162,1987.9,0.407,WH1
1930,SKU-01930,Beauty,Supplier_A,166,7,392,234,120,1342.72,0.147,WH1
1931,SKU-01931,Home,Supplier_C,15,9,181,242,207,1639.73,0.107,WH3
1932,SKU-01932,Beauty,Supplier_C,35,14,661,79,348,1355.91,0.924,WH1
1933,SKU-01933,Home,Supplier_B,143,2,63,56,286,1979.36,0.025,WH1
1934,SKU-01934,Clothing,Supplier_A,124,7,102,237,236,1651.65,0.105,WH1
1935,SKU-01935,Beauty,Supplier_A,60,7,655,19,292,1062.88,0.445,WH3
1936,SKU-01936,Home,Supplier_B,42,12,558,194,215,765.42,0.263,WH2
1937,SKU-01937,Clothing,Supplier_C,25,14,538,89,83,1380.2,0.406,WH3
1938,SKU-01938,Grocery,Supplier_A,114,6,430,22,304,1200.93,0.117,WH3
1939,SKU-01939,Home,Supplier_C,98,5,360,93,351,1277.23,0.131,WH2
1940,SKU-01940,Grocery,Supplier_C,142,2,730,95,269,718.87,0.801,WH2
1941,SKU-01941,Grocery,Supplier_B,158,12,643,166,81,886.02,0.759,WH1
1942,SKU-01942,Electronics,Supplier_B,140,11,108,153,306,1138.29,0.104,WH1
1943,SKU-01943,Beauty,Supplier_C,12,12,659,72,282,1686.6,0.668,WH2
1944,SKU-01944,Home,Supplier_A,192,9,249,52,264,1537.67,0.609,WH2
1945,SKU-01945,Grocery,Supplier_A,76,7,37,167,291,281.38,0.713,WH3
1946,SKU-01946,Electronics,Supplier_B,123,4,692,194,294,528.83,0.474,WH3
1947,SKU-01947,Clothing,Supplier_C,38,13,300,295,69,101.98,0.27,WH3
1948,SKU-01948,Home,Supplier_A,148,4,441,33,259,65.52,0.664,WH2
1949,SKU-01949,Grocery,Supplier_A,109,13,697,214,259,487.53,0.371,WH1
1950,SKU-01950,Beauty,Supplier_B,145,7,791,233,121,1608.68,0.219,WH3
1951,SKU-01951,Electronics,Supplier_C,91,13,721,110,211,1814.26,0.409,WH3
1952,SKU-01952,Grocery,Supplier_A,154,8,357,213,227,813.95,0.763,WH2
1953,SKU-01953,Beauty,Supplier_B,159,9,285,17,60,1148.24,0.476,WH3
1954,SKU-01954,Grocery,Supplier_A,68,6,374,181,348,1426.8,0.3,WH2
1955,SKU-01955,Home,Supplier_A,6,11,379,217,315,1908.23,0.832,WH1
1956,SKU-01956,Home,Supplier_A,113,7,236,105,57,1830.22,0.882,WH3
1957,SKU-01957,Home,Supplier_B,30,13,340,171,324,161.52,0.433,WH3
1958,SKU-01958,Electronics,Supplier_C,87,2,738,105,242,533.92,0.375,WH3
1959,SKU-01959,Home,Supplier_B,111,7,684,154,360,145.83,0.613,WH2
1960,SKU-01960,Beauty,Supplier_C,73,10,712,267,308,1252.26,0.058,WH2
1961,SKU-01961,Grocery,Supplier_A,101,11,231,111,102,1435.46,0.691,WH1
1962,SKU-01962,Clothing,Supplier_C,34,5,222,186,349,651.15,0.782,WH2
1963,SKU-01963,Beauty,Supplier_A,12,11,736,119,145,1715.01,0.397,WH3
1964,SKU-01964,Beauty,Supplier_A,42,14,172,207,353,932.98,0.175,WH3
1965,SKU-01965,Home,Supplier_B,193,2,701,138,359,1996.84,0.029,WH2
1966,SKU-01966,Electronics,Supplier_A,85,12,448,146,141,50.78,0.637,WH1
1967,SKU-01967,Grocery,Supplier_B,112,10,772,36,193,263.5,0.269,WH2
1968,SKU-01968,Electronics,Supplier_C,69,5,306,146,356,638.5,0.464,WH2
1969,SKU-01969,Grocery,Supplier_C,71,3,776,173,67,99.74,0.386,WH3
1970,SKU-01970,Grocery,Supplier_A,178,2,340,140,175,1575.56,0.175,WH3
1971,SKU-01971,Electronics,Supplier_B,94,4,455,160,203,152.9,0.508,WH3
1972,SKU-01972,Beauty,Supplier_A,99,8,611,255,55,1510.51,0.46,WH2
1973,SKU-01973,Grocery,Supplier_B,76,12,515,119,383,152.51,0.624,WH2
1974,SKU-01974,Electronics,Supplier_B,47,11,623,82,387,542.82,0.252,WH1
1975,SKU-01975,Grocery,Supplier_B,191,3,168,295,385,1690.49,0.215,WH3
1976,SKU-01976,Clothing,Supplier_C,50,10,561,284,137,1904.64,0.814,WH1
1977,SKU-01977,Beauty,Supplier_B,129,13,654,76,318,858.33,0.702,WH3
1978,SKU-01978,Home,Supplier_C,167,14,501,59,114,1941.38,0.772,WH1
1979,SKU-01979,Grocery,Supplier_B,43,12,345,12,215,1272.42,0.123,WH3
1980,SKU-01980,Clothing,Supplier_C,55,3,48,235,113,860.88,0.224,WH2
1981,SKU-01981,Home,Supplier_C,8,6,278,75,319,1615.46,0.576,WH3
1982,SKU-01982,Home,Supplier_C,125,9,717,164,194,625.89,0.857,WH1
1983,SKU-01983,Grocery,Supplier_A,84,14,94,120,382,568.3,0.892,WH1
1984,SKU-01984,Electronics,Supplier_B,81,14,576,265,318,1330.27,0.832,WH3
1985,SKU-01985,Grocery,Supplier_A,183,13,600,283,378,811.45,0.043,WH2
1986,SKU-01986,Clothing,Supplier_B,137,11,517,164,55,315.04,0.821,WH3
1987,SKU-01987,Home,Supplier_B,59,9,435,148,170,180.58,0.899,WH2
1988,SKU-01988,Grocery,Supplier_A,24,4,741,176,399,1586.29,0.057,WH3
1989,SKU-01989,Electronics,Supplier_C,156,3,770,28,362,1368.03,0.416,WH2
1990,SKU-01990,Grocery,Supplier_B,168,10,359,232,358,853.01,0.537,WH3
1991,SKU-01991,Beauty,Supplier_C,38,4,327,66,351,1797.64,0.233,WH3
1992,SKU-01992,Electronics,Supplier_A,126,9,723,142,383,851.17,0.517,WH2
1993,SKU-01993,Clothing,Supplier_C,113,3,634,214,181,1435.08,0.886,WH2
1994,SKU-01994,Home,Supplier_B,130,4,260,128,339,1822.77,0.867,WH3
1995,SKU-01995,Grocery,Supplier_B,58,2,272,262,238,1689.4,0.94,WH1
1996,SKU-01996,Electronics,Supplier_B,166,12,239,94,258,1046.65,0.484,WH2
1997,SKU-01997,Beauty,Supplier_A,149,7,416,194,91,1377.24,0.411,WH1
1998,SKU-01998,Electronics,Supplier_B,137,14,355,234,127,856.65,0.666,WH1
1999,SKU-01999,Beauty,Supplier_A,93,8,748,157,369,1312.03,0.417,WH1
2000,SKU-02000,Clothing,Supplier_C,150,5,733,289,194,552.23,0.042,WH1
2001,SKU-02001,Home,Supplier_B,187,2,48,236,335,897.75,0.72,WH3
2002,SKU-02002,Clothing,Supplier_B,57,4,513,295,220,458.61,0.281,WH2
2003,SKU-02003,Grocery,Supplier_B,54,10,743,293,142,124.46,0.049,WH3
2004,SKU-02004,Electronics,Supplier_C,76,6,521,190,312,1197.65,0.021,WH3
2005,SKU-02005,Beauty,Supplier_B,177,7,173,118,72,1735.64,0.931,WH3
2006,SKU-02006,Beauty,Supplier_A,145,5,250,144,341,99.88,0.252,WH3
2007,SKU-02007,Electronics,Supplier_C,20,2,121,299,191,432.26,0.448,WH3
2008,SKU-02008,Electronics,Supplier_C,17,6,196,112,197,947.36,0.951,WH2
2009,SKU-02009,Grocery,Supplier_C,24,6,712,210,165,1348.5,0.468,WH3
2010,SKU-02010,Clothing,Supplier_C,70,6,251,126,130,383.9,0.079,WH3
2011,SKU-02011,Beauty,Supplier_C,51,7,31,38,74,160.55,0.552,WH3
2012,SKU-02012,Grocery,Supplier_A,151,12,205,36,164,1062.14,0.088,WH1
2013,SKU-02013,Clothing,Supplier_C,177,3,780,22,143,1646.48,0.095,WH3
2014,SKU-02014,Grocery,Supplier_B,169,2,285,51,354,118.71,0.851,WH2
2015,SKU-02015,Beauty,Supplier_C,126,3,154,233,234,731.27,0.289,WH2
2016,SKU-02016,Electronics,Supplier_C,58,14,776,30,332,1343.85,0.679,WH2
2017,SKU-02017,Electronics,Supplier_C,10,11,50,145,204,304.95,0.509,WH1
2018,SKU-02018,Clothing,Supplier_C,18,7,475,230,223,510.1,0.222,WH2
2019,SKU-02019,Home,Supplier_C,136,6,278,154,222,1094.21,0.518,WH1
2020,SKU-02020,Clothing,Supplier_A,90,6,123,19,203,1908.8,0.069,WH2
2021,SKU-02021,Home,Supplier_A,187,13,450,234,63,610.32,0.347,WH1
2022,SKU-02022,Grocery,Supplier_C,166,13,401,150,353,1000.68,0.523,WH2
2023,SKU-02023,Grocery,Supplier_A,31,7,488,115,177,829.87,0.228,WH3
2024,SKU-02024,Beauty,Supplier_B,11,11,532,277,390,1799.92,0.66,WH2
2025,SKU-02025,Home,Supplier_C,135,8,226,203,141,190.19,0.052,WH2
2026,SKU-02026,Beauty,Supplier_B,179,10,666,137,320,1153.99,0.485,WH2
2027,SKU-02027,Electronics,Supplier_B,6,8,466,222,271,1699.93,0.715,WH3
2028,SKU-02028,Home,Supplier_C,84,3,108,160,356,1976.83,0.43,WH1
2029,SKU-02029,Clothing,Supplier_B,157,7,214,189,359,1412.51,0.875,WH1
2030,SKU-02030,Electronics,Supplier_B,64,10,433,35,157,790.87,0.632,WH3
2031,SKU-02031,Electronics,Supplier_B,28,8,141,24,380,853.06,0.958,WH3
2032,SKU-02032,Clothing,Supplier_C,19,3,481,31,77,735.78,0.284,WH1
2033,SKU-02033,Electronics,Supplier_C,99,4,135,74,246,1227.05,0.939,WH1
2034,SKU-02034,Home,Supplier_B,146,9,215,260,249,1491.84,0.607,WH1
2035,SKU-02035,Beauty,Supplier_C,186,12,55,30,203,1647.96,0.745,WH1
2036,SKU-02036,Electronics,Supplier_C,138,10,86,242,119,862.36,0.902,WH1
2037,SKU-02037,Home,Supplier_B,85,5,664,25,209,1447.58,0.551,WH3
2038,SKU-02038,Grocery,Supplier_C,22,10,300,281,152,1836.63,0.862,WH1
2039,SKU-02039,Home,Supplier_A,24,3,498,214,285,1845.61,0.542,WH1
2040,SKU-02040,Beauty,Supplier_C,119,14,30,169,238,1422.86,0.599,WH2
2041,SKU-02041,Home,Supplier_A,194,12,749,50,392,1291.96,0.445,WH3
2042,SKU-02042,Clothing,Supplier_B,44,6,341,117,158,1086.48,0.146,WH3
2043,SKU-02043,Beauty,Supplier_C,43,12,687,134,386,407.24,0.554,WH1
2044,SKU-02044,Grocery,Supplier_B,184,3,259,161,350,291.08,0.977,WH2
2045,SKU-02045,Clothing,Supplier_B,36,12,79,22,304,997.14,0.787,WH2
2046,SKU-02046,Home,Supplier_B,128,2,669,212,365,360.92,0.747,WH1
2047,SKU-02047,Beauty,Supplier_B,112,14,581,88,242,1175.15,0.643,WH2
2048,SKU-02048,Grocery,Supplier_B,31,6,698,51,120,1309.12,0.348,WH1
2049,SKU-02049,Clothing,Supplier_C,114,3,184,178,318,1074.95,0.17,WH3
2050,SKU-02050,Grocery,Supplier_A,184,14,208,258,383,121.03,0.225,WH2
2051,SKU-02051,Home,Supplier_C,101,8,506,130,258,162.57,0.006,WH1
2052,SKU-02052,Grocery,Supplier_C,195,9,111,281,225,271.02,0.673,WH1
2053,SKU-02053,Electronics,Supplier_C,78,3,308,218,288,349.61,0.812,WH1
2054,SKU-02054,Clothing,Supplier_C,195,8,528,167,147,1980.27,0.269,WH3
2055,SKU-02055,Grocery,Supplier_A,21,5,94,130,396,721.77,0.092,WH2
2056,SKU-02056,Home,Supplier_C,53,2,576,236,138,619.35,0.336,WH3
2057,SKU-02057,Home,Supplier_B,85,12,447,33,301,151.92,0.292,WH3
2058,SKU-02058,Grocery,Supplier_C,120,4,404,239,148,1288.87,0.451,WH2
2059,SKU-02059,Home,Supplier_C,27,12,72,35,378,1321.77,0.264,WH3
2060,SKU-02060,Beauty,Supplier_A,102,13,194,67,375,392.12,0.34,WH1
2061,SKU-02061,Beauty,Supplier_A,76,2,692,274,203,1842.52,0.908,WH2
2062,SKU-02062,Beauty,Supplier_B,145,6,598,135,344,1610.96,0.335,WH3
2063,SKU-02063,Electronics,Supplier_C,155,14,493,284,332,499.12,0.786,WH2
2064,SKU-02064,Grocery,Supplier_C,61,9,380,37,345,997.41,0.626,WH3
2065,SKU-02065,Electronics,Supplier_C,194,2,289,137,80,943.86,0.338,WH1
2066,SKU-02066,Home,Supplier_B,186,10,426,103,180,729.61,0.818,WH3
2067,SKU-02067,Electronics,Supplier_A,152,4,143,200,265,1644.39,0.595,WH2
2068,SKU-02068,Home,Supplier_B,90,6,713,281,64,263.07,0.009,WH3
2069,SKU-02069,Home,Supplier_C,184,10,395,14,375,859.86,0.069,WH1
2070,SKU-02070,Clothing,Supplier_A,27,6,411,166,316,884.66,0.753,WH1
2071,SKU-02071,Beauty,Supplier_A,109,10,201,61,335,964.01,0.447,WH1
2072,SKU-02072,Home,Supplier_B,167,11,55,252,340,1729.63,0.406,WH3
2073,SKU-02073,Clothing,Supplier_A,71,9,231,160,92,475.43,0.146,WH2
2074,SKU-02074,Beauty,Supplier_A,38,8,153,271,217,250.7,0.157,WH3
2075,SKU-02075,Home,Supplier_C,37,12,709,89,398,1254.73,0.798,WH3
2076,SKU-02076,Home,Supplier_C,50,2,697,192,304,388.98,0.829,WH3
2077,SKU-02077,Electronics,Supplier_A,85,5,510,116,219,196.12,0.56,WH2
2078,SKU-02078,Electronics,Supplier_A,177,10,457,163,308,881.97,0.295,WH1
2079,SKU-02079,Beauty,Supplier_B,151,11,65,214,395,478.31,0.933,WH1
2080,SKU-02080,Home,Supplier_B,91,9,687,125,127,754.37,0.624,WH1
2081,SKU-02081,Grocery,Supplier_A,19,5,420,26,388,556.44,0.797,WH2
2082,SKU-02082,Electronics,Supplier_C,127,13,507,297,134,230.64,0.003,WH3
2083,SKU-02083,Beauty,Supplier_A,125,2,451,165,198,1142.68,0.45,WH3
2084,SKU-02084,Home,Supplier_A,82,11,447,34,250,102.69,0.871,WH3
2085,SKU-02085,Home,Supplier_C,70,5,767,287,126,1934.43,0.338,WH2
2086,SKU-02086,Grocery,Supplier_C,43,4,591,135,299,715.59,0.727,WH3
2087,SKU-02087,Beauty,Supplier_B,22,7,536,285,102,1405.56,0.658,WH2
2088,SKU-02088,Home,Supplier_B,191,12,481,187,349,1630.21,0.152,WH1
2089,SKU-02089,Electronics,Supplier_B,164,6,200,56,351,594.25,0.775,WH1
2090,SKU-02090,Grocery,Supplier_B,25,6,164,209,342,1510.04,0.113,WH2
2091,SKU-02091,Beauty,Supplier_C,172,3,284,60,343,1673.22,0.728,WH1
2092,SKU-02092,Grocery,Supplier_A,31,13,754,279,158,520.57,0.991,WH2
2093,SKU-02093,Electronics,Supplier_B,6,4,425,206,137,1985.36,0.958,WH3
2094,SKU-02094,Beauty,Supplier_B,101,12,503,30,215,90.34,0.8,WH1
2095,SKU-02095,Grocery,Supplier_C,43,7,501,152,316,473.15,0.535,WH1
2096,SKU-02096,Clothing,Supplier_C,60,3,256,257,142,1571.04,0.675,WH3
2097,SKU-02097,Electronics,Supplier_A,111,5,544,10,222,428.56,0.728,WH3
